Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
10/8/2023,1141,Footwear,Sneakers,Generic,Worn,6,Atlanta,0.01,11.41,Company F,3.59,4096.19,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
10/22/2023,3456,Footwear,Boots,Generic,Gently Used,5,Nashville,127.18,439534.08,Company C,11.47,39640.32,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/12/2023,2600,Footwear,Boots,Brand C,New,12,Chicago,9982.35,25954110,Company C,17.64,45864,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/8/2023,1789,Footwear,Sneakers,Generic,Gently Used,12,Atlanta,919.45,1644896.05,Company C,14.12,25260.68,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/23/2023,3846,Footwear,Boots,Generic,Worn,10,Chicago,0.79,3038.34,Company K,12.32,47382.72,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,School
10/3/2023,4840,Footwear,Sneakers,Brand C,Gently Used,12,NY,530.18,2566071.2,Company K,12.66,61274.4,"12 Partner Blvd, Company K Town, Region 12",Relief,General
10/17/2023,2230,Footwear,Sneakers,Generic,New,5,LA,1.68,3746.4,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
10/14/2023,2427,Footwear,Sneakers,Generic,New,11,Chicago,0.54,1310.58,Company D,0.38,922.26,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,School
10/3/2023,6471,Footwear,Boots,Generic,Gently Used,6,Chicago,121.87,788620.77,Company J,0.35,2264.85,"11 Partner Blvd, Company J Town, Region 11",Relief,School
10/10/2023,1828,Footwear,Boots,Brand C,Gently Used,6,Atlanta,9.36,17110.08,Company C,15.53,28388.84,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/3/2023,1660,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,2.29,3801.4,Company E,11.94,19820.4,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/15/2023,847,Apparel,Coats,Brand C,Gently Used,S,Atlanta,136.76,115835.72,Company D,1,847,"4 Partner Blvd, Company D Town, Region 04",Relief,Winter
10/20/2023,1553,Footwear,Sneakers,Brand A,Gently Used,11,NY,3.77,5854.81,Company D,3.75,5823.75,"4 Partner Blvd, Company D Town, Region 04",Relief,General
10/17/2023,5169,Apparel,Shirts,Brand C,Worn,L,Chicago,84.15,434971.35,Company J,4.03,20831.07,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
10/18/2023,3159,Footwear,Sneakers,Generic,Gently Used,8,LA,5.54,17500.86,Company D,9.56,30200.04,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,School
10/8/2023,3016,Footwear,Boots,Generic,Gently Used,10,LA,2.45,7389.2,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
10/23/2023,3790,Apparel,Shirts,Brand B,New,M,Chicago,0.25,947.5,Company F,1.87,7087.3,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
10/5/2023,4360,Footwear,Boots,Brand A,Gently Used,9,Chicago,51.81,225891.6,Company I,0.25,1090,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
10/14/2023,1592,Footwear,Sneakers,Brand C,Gently Used,7,LA,0.62,987.04,Company E,10.13,16126.96,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
10/26/2023,914,Footwear,Sneakers,Brand A,New,6,LA,1.48,1352.72,Company E,9.32,8518.48,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/24/2023,5012,Apparel,Shirts,Generic,Gently Used,XL,Nashville,56.74,284380.88,Company C,16.15,80943.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/19/2023,2453,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,37.89,92944.17,Company F,2.81,6892.93,"6 Partner Blvd, Company F Town, Region 06",Relief,General
10/7/2023,2767,Footwear,Sneakers,Brand A,Gently Used,8,NY,1.73,4786.91,Company E,14.7,40674.9,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/10/2023,1058,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,0.01,10.58,Company B,6.82,7215.56,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
10/10/2023,2693,Apparel,Coats,Brand C,Worn,S,Chicago,25.12,67648.16,Company D,5.98,16104.14,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
10/12/2023,1127,Apparel,Shirts,Generic,Gently Used,XL,LA,3.6,4057.2,Company F,3.64,4102.28,"6 Partner Blvd, Company F Town, Region 06",Relief,School
10/10/2023,2891,Footwear,Boots,Brand A,Gently Used,11,NY,30.35,87741.85,Company C,14.18,40994.38,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/24/2023,3877,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,10.75,41677.75,Company C,14.81,57418.37,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/9/2023,624,Apparel,Coats,Brand C,New,XL,NY,0.51,318.24,Company E,12.77,7968.48,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
10/25/2023,4023,Footwear,Sneakers,Generic,New,5,NY,2.53,10178.19,Company C,14.5,58333.5,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/9/2023,4105,Footwear,Sneakers,Generic,New,11,Nashville,1021.84,4194653.2,Company F,7.1,29145.5,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
10/5/2023,4543,Footwear,Sneakers,Brand B,Worn,6,Nashville,1.89,8586.27,Company E,9.87,44839.41,"5 Partner Blvd, Company E Town, Region 05",Relief,School
10/16/2023,1701,Footwear,Boots,Brand C,New,5,NY,4.41,7501.41,Company C,11.59,19714.59,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/9/2023,1985,Apparel,Coats,Brand B,Gently Used,XL,Nashville,17.83,35392.55,Company C,14.61,29000.85,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/11/2023,1259,Footwear,Sneakers,Generic,Gently Used,6,Chicago,212.3,267285.7,Company J,2.56,3223.04,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
10/7/2023,1063,Footwear,Sneakers,Brand C,New,7,Nashville,5.21,5538.23,Company I,0.63,669.69,"10 Partner Blvd, Company I Town, Region 10",Relief,School
10/24/2023,1788,Footwear,Sneakers,Brand A,Gently Used,7,LA,7.76,13874.88,Company H,7.26,12980.88,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
10/17/2023,3680,Apparel,Coats,Generic,Gently Used,S,LA,0.11,404.8,Company C,13.51,49716.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/10/2023,2366,Footwear,Sneakers,Brand A,Worn,7,Chicago,626.77,1482937.82,Company E,10.36,24511.76,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
10/6/2023,1968,Footwear,Boots,Generic,Worn,11,Chicago,13.9,27355.2,Company C,16.15,31783.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/23/2023,1803,Footwear,Boots,Brand C,Gently Used,6,NY,7.84,14135.52,Company D,6.81,12278.43,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,Winter
10/23/2023,2732,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,1.1,3005.2,Company H,5.62,15353.84,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
10/17/2023,6333,Footwear,Sneakers,Brand C,Gently Used,7,NY,0.12,759.96,Company B,1.21,7662.93,"2 Partner Blvd, Company B Town, Region 02",Relief,General
10/25/2023,3445,Footwear,Sneakers,Brand A,Gently Used,5,Nashville,37.88,130496.6,Company C,20.84,71793.8,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/21/2023,3470,Footwear,Sneakers,Brand A,New,11,Chicago,17.86,61974.2,Company C,12,41640,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/21/2023,3480,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,4.91,17086.8,Company F,5.81,20218.8,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/7/2023,827,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,1926.91,1593554.57,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Relief,General
10/15/2023,4851,Footwear,Sneakers,Brand B,New,5,Nashville,394.54,1913913.54,Everything Else,1.03,4996.53,"7 Partner Blvd, Everything Else Town, Region 07",Relief,General
10/9/2023,3321,Apparel,Shirts,Brand A,Gently Used,M,Atlanta,13.36,44368.56,Company C,15.5,51475.5,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/17/2023,871,Footwear,Sneakers,Generic,Worn,5,Atlanta,2.51,2186.21,Everything Else,1.02,888.42,"7 Partner Blvd, Everything Else Town, Region 07",Relief,General
10/16/2023,9732,Footwear,Boots,Brand B,Gently Used,10,Atlanta,22.08,214882.56,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
10/16/2023,2551,Apparel,Coats,Brand B,New,L,Nashville,0.32,816.32,Company C,16.02,40867.02,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/24/2023,3219,Footwear,Boots,Brand B,Gently Used,7,NY,22.14,71268.66,Company D,1.6,5150.4,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
10/11/2023,2766,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,0.08,221.28,Company F,3.68,10178.88,"6 Partner Blvd, Company F Town, Region 06",Relief,School
10/30/2023,3054,Apparel,Shirts,Brand B,Gently Used,XL,NY,3.94,12032.76,Company E,12.51,38205.54,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
10/8/2023,1582,Apparel,Shirts,Brand B,Gently Used,L,Atlanta,0.76,1202.32,Company I,2.55,4034.1,"10 Partner Blvd, Company I Town, Region 10",Relief,General
10/24/2023,4545,Footwear,Boots,Brand B,Gently Used,6,LA,58.28,264882.6,Company C,14.15,64311.75,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/25/2023,1183,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,0.29,343.07,Company E,13.43,15887.69,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
10/14/2023,1764,Footwear,Sneakers,Generic,Gently Used,12,Nashville,15.78,27835.92,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
10/25/2023,4987,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,0.41,2044.67,Company E,9.02,44982.74,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
10/15/2023,3186,Footwear,Boots,Brand B,Gently Used,9,NY,0.29,923.94,Company C,12.86,40971.96,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/19/2023,2127,Footwear,Boots,Brand B,Worn,8,Chicago,567.18,1206391.86,Company K,13.66,29054.82,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
10/14/2023,3665,Apparel,Coats,Brand B,Gently Used,L,Chicago,10542.64,38638775.6,Company A,1.6,5864,"1 Partner Blvd, Company A Town, Region 01",Relief,School
10/14/2023,2081,Apparel,Shirts,Generic,Gently Used,M,Nashville,476.55,991700.55,Company C,16.94,35252.14,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/12/2023,1810,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,0.7,1267,Company F,0,0,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/18/2023,3555,Apparel,Shirts,Brand C,Gently Used,S,LA,6.64,23605.2,Company C,13.67,48596.85,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/29/2023,3472,Footwear,Sneakers,Brand C,New,8,NY,18.07,62739.04,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
10/31/2023,2891,Footwear,Boots,Brand B,New,12,LA,30.62,88522.42,Company I,0.89,2572.99,"10 Partner Blvd, Company I Town, Region 10",Relief,School
10/16/2023,2873,Footwear,Sneakers,Brand A,Gently Used,9,Atlanta,1.88,5401.24,Company J,6.15,17668.95,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
10/28/2023,3825,Footwear,Boots,Brand B,Gently Used,7,Nashville,543.18,2077663.5,Company K,15.28,58446,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
10/13/2023,2440,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,6094.15,14869726,Company E,10.86,26498.4,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
10/16/2023,3780,Footwear,Sneakers,Brand A,Gently Used,7,Chicago,8.32,31449.6,Company C,15.6,58968,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/15/2023,1808,Footwear,Sneakers,Generic,New,5,Nashville,21.38,38655.04,Company C,16.74,30265.92,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/26/2023,2821,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,0.43,1213.03,Company C,14.79,41722.59,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/12/2023,3912,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,8.15,31882.8,Company J,1.12,4381.44,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
10/28/2023,2018,Footwear,Sneakers,Generic,New,5,LA,1.63,3289.34,Company J,3.7,7466.6,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
10/30/2023,2199,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,634.8,1395925.2,Company F,6.87,15107.13,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/23/2023,2188,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,37.45,81940.6,Company H,7.84,17153.92,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
10/23/2023,1970,Footwear,Sneakers,Brand A,Gently Used,11,Atlanta,545.86,1075344.2,Company K,14.15,27875.5,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,School
10/26/2023,7039,Footwear,Sneakers,Brand C,Gently Used,10,Chicago,43.15,303732.85,Company C,15.11,106359.29,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/27/2023,1978,Footwear,Sneakers,Brand B,New,8,Atlanta,14.01,27711.78,Company A,1.41,2788.98,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,Winter
10/12/2023,5144,Apparel,Shirts,Brand B,New,S,NY,0.56,2880.64,Company J,4.6,23662.4,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
10/23/2023,1002,Footwear,Sneakers,Generic,Worn,11,Nashville,0.93,931.86,Company J,4.7,4709.4,"11 Partner Blvd, Company J Town, Region 11",Relief,School
10/25/2023,6163,Footwear,Sneakers,Brand B,Gently Used,5,LA,0.01,61.63,Company H,6.44,39689.72,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
10/14/2023,2317,Footwear,Boots,Brand A,Gently Used,7,NY,161,373037,Company C,16.19,37512.23,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/13/2023,532,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,19.63,10443.16,Company F,2.29,1218.28,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
10/11/2023,3708,Footwear,Sneakers,Brand C,Gently Used,10,LA,50.22,186215.76,Company C,16.46,61033.68,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/18/2023,2348,Footwear,Boots,Brand B,Gently Used,8,LA,5.47,12843.56,Company E,8.04,18877.92,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
10/26/2023,1466,Apparel,Coats,Generic,Gently Used,XL,Atlanta,21.98,32222.68,Company J,2.64,3870.24,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
10/18/2023,3204,Footwear,Boots,Brand B,Gently Used,10,LA,6.64,21274.56,Company C,14.88,47675.52,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/31/2023,980,Footwear,Sneakers,Brand B,Gently Used,8,Nashville,770.48,755070.4,Company B,2.85,2793,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,School
10/11/2023,1780,Footwear,Sneakers,Generic,Worn,7,Nashville,64.69,115148.2,Company C,11.72,20861.6,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/12/2023,4138,Apparel,Shirts,Brand A,Gently Used,XL,Chicago,4.88,20193.44,Company I,0.78,3227.64,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
10/27/2023,2386,Apparel,Shirts,Brand A,Gently Used,M,Nashville,3289.87,7849629.82,Company E,13.34,31829.24,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
10/15/2023,2344,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,0.09,210.96,Company H,7.03,16478.32,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
10/14/2023,3519,Apparel,Coats,Generic,Gently Used,M,NY,8.86,31178.34,Company C,19.53,68726.07,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/13/2023,4704,Footwear,Boots,Generic,Worn,5,LA,6.59,30999.36,Company I,0.21,987.84,"10 Partner Blvd, Company I Town, Region 10",Relief,General
10/18/2023,2930,Footwear,Sneakers,Brand C,New,6,Chicago,208.37,610524.1,Company L,10.05,29446.5,"13 Partner Blvd, Company L Town, Region 13",Relief,School
10/22/2023,1820,Footwear,Boots,Generic,Worn,11,Chicago,16.52,30066.4,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
11/3/2023,4699,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,285.43,1341235.57,Company C,19.06,89562.94,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/28/2023,3907,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,0.03,117.21,Company H,5.58,21801.06,"9 Partner Blvd, Company H Town, Region 09",Relief,General
10/20/2023,1406,Apparel,Shirts,Brand C,Gently Used,M,Nashville,177.19,249129.14,Company C,14.89,20935.34,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/12/2023,6132,Footwear,Boots,Generic,Gently Used,12,Chicago,22.75,139503,Company F,4.91,30108.12,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/19/2023,1835,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,48.77,89492.95,Company C,16.32,29947.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/16/2023,3581,Apparel,Shirts,Brand C,Gently Used,M,Nashville,1675.36,5999464.16,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Relief,Winter
10/27/2023,2473,Apparel,Coats,Brand A,Gently Used,L,Nashville,1.86,4599.78,Company E,11.12,27499.76,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
10/29/2023,1804,Footwear,Boots,Brand A,Gently Used,11,NY,9.27,16723.08,Company J,0.29,523.16,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
10/22/2023,2175,Footwear,Sneakers,Brand C,New,9,Atlanta,29.33,63792.75,Company B,4.12,8961,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
10/24/2023,3037,Footwear,Sneakers,Brand C,New,6,Chicago,6.87,20864.19,Company D,0.65,1974.05,"4 Partner Blvd, Company D Town, Region 04",Relief,General
10/31/2023,5336,Apparel,Coats,Brand C,Gently Used,XXL,Nashville,0.67,3575.12,Company C,14.08,75130.88,"3 Partner Blvd, Company C Town, Region 03",Relief,School
11/4/2023,2402,Footwear,Boots,Brand A,Worn,12,Chicago,1207.84,2901231.68,Company F,7.54,18111.08,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
10/23/2023,3341,Footwear,Boots,Generic,Worn,5,Chicago,30.21,100931.61,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
10/20/2023,2968,Footwear,Sneakers,Brand A,Gently Used,11,LA,3.68,10922.24,Company C,14.62,43392.16,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/14/2023,2857,Footwear,Sneakers,Brand A,New,11,Chicago,2.42,6913.94,Company J,5.35,15284.95,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
10/29/2023,1504,Footwear,Sneakers,Brand B,New,6,Nashville,13.13,19747.52,Company K,17.71,26635.84,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
10/24/2023,2982,Footwear,Sneakers,Generic,Worn,6,LA,93.19,277892.58,Company F,4.21,12554.22,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
10/14/2023,2080,Footwear,Boots,Brand B,New,8,Chicago,16.62,34569.6,Company B,5.99,12459.2,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
10/15/2023,1704,Apparel,Shirts,Brand B,Gently Used,XL,Nashville,77.21,131565.84,Company F,4.38,7463.52,"6 Partner Blvd, Company F Town, Region 06",Relief,General
10/27/2023,2441,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,0.71,1733.11,Company I,0.44,1074.04,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
10/29/2023,3299,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,1.75,5773.25,Company C,14.43,47604.57,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/15/2023,3794,Footwear,Sneakers,Brand C,Gently Used,10,Chicago,2.64,10016.16,Company C,16.26,61690.44,"3 Partner Blvd, Company C Town, Region 03",Relief,General
11/1/2023,3768,Footwear,Boots,Brand A,Gently Used,5,Atlanta,3.39,12773.52,Company I,4.99,18802.32,"10 Partner Blvd, Company I Town, Region 10",Relief,School
10/28/2023,1258,Footwear,Boots,Brand A,Worn,8,Chicago,36.45,45854.1,Company C,13.88,17461.04,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/31/2023,6705,Footwear,Boots,Brand A,Gently Used,10,Chicago,0.61,4090.05,Company C,16.74,112241.7,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/20/2023,1113,Footwear,Boots,Generic,Gently Used,12,Chicago,0.1,111.3,Company F,1.49,1658.37,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
10/23/2023,1954,Footwear,Boots,Brand B,Gently Used,7,LA,43.98,85936.92,Company E,12.21,23858.34,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
11/2/2023,2247,Apparel,Shirts,Brand C,Gently Used,L,Nashville,5.59,12560.73,Company F,2.41,5415.27,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
