Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
12/6/2023,Everything Else,1623,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",74.9,121562.7
12/6/2023,Everything Else,2189,Footwear,Sneakers,Brand C,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",0.87,1904.43
12/6/2023,Everything Else,4386,Footwear,Boots,Brand A,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",0.52,2280.72
12/6/2023,Company 12,3864,Apparel,Shirts,Brand B,Gently Used,XL,NY,"13 Fictional St, Company 12 City, State 13",77.96,301237.44
12/6/2023,Everything Else,4430,Footwear,Boots,Brand A,New,8,NY,"1 Fictional St, Everything Else City, State 01",3.18,14087.4
12/7/2023,Everything Else,2164,Footwear,Sneakers,Brand A,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",37.62,81409.68
12/7/2023,Everything Else,3319,Footwear,Sneakers,Generic,New,9,Chicago,"1 Fictional St, Everything Else City, State 01",1.98,6571.62
12/7/2023,Everything Else,2153,Footwear,Sneakers,Brand A,Worn,12,Atlanta,"1 Fictional St, Everything Else City, State 01",2.04,4392.12
12/7/2023,Company 8,3225,Footwear,Sneakers,Brand B,Worn,12,NY,"9 Fictional St, Company 8 City, State 09",192.11,619554.75
12/7/2023,Everything Else,1336,Footwear,Sneakers,Brand C,Worn,12,Atlanta,"1 Fictional St, Everything Else City, State 01",0.05,66.8
12/7/2023,Company 8,3305,Footwear,Sneakers,Generic,Gently Used,10,Nashville,"9 Fictional St, Company 8 City, State 09",1493.02,4934431.1
12/7/2023,Company 3,3876,Footwear,Boots,Brand A,Gently Used,9,Nashville,"4 Fictional St, Company 3 City, State 04",0.17,658.92
12/7/2023,Company 2,3574,Apparel,Shirts,Brand C,Gently Used,S,Atlanta,"3 Fictional St, Company 2 City, State 03",71.29,254790.46
12/7/2023,Everything Else,5278,Footwear,Boots,Brand C,New,6,Atlanta,"1 Fictional St, Everything Else City, State 01",1968.1,10387631.8
12/8/2023,Company 3,1623,Apparel,Coats,Brand A,Worn,L,Chicago,"4 Fictional St, Company 3 City, State 04",1.26,2044.98
12/8/2023,Company 3,3234,Footwear,Sneakers,Brand C,Gently Used,5,LA,"4 Fictional St, Company 3 City, State 04",2.77,8958.18
12/8/2023,Everything Else,3800,Apparel,Shirts,Brand A,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",97.56,370728
12/8/2023,Company 9,2204,Footwear,Sneakers,Brand B,New,9,Nashville,"10 Fictional St, Company 9 City, State 10",28.91,63717.64
12/8/2023,Company 4,4270,Apparel,Coats,Brand B,Gently Used,XL,NY,"5 Fictional St, Company 4 City, State 05",94.09,401764.3
12/8/2023,Everything Else,4083,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",0.07,285.81
12/8/2023,Everything Else,2269,Apparel,Shirts,Brand C,Gently Used,L,Chicago,"1 Fictional St, Everything Else City, State 01",0,0
12/8/2023,Company 18,3912,Footwear,Sneakers,Generic,New,10,LA,"19 Fictional St, Company 18 City, State 19",0.01,39.12
12/8/2023,Company 11,6244,Apparel,Coats,Brand C,Gently Used,S,Atlanta,"12 Fictional St, Company 11 City, State 12",8354.34,52164498.96
12/8/2023,Company 3,2784,Footwear,Sneakers,Brand C,Gently Used,10,Nashville,"4 Fictional St, Company 3 City, State 04",15.63,43513.92
12/8/2023,Everything Else,2371,Footwear,Sneakers,Generic,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",0.78,1849.38
12/8/2023,Everything Else,1731,Apparel,Shirts,Brand B,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",156.79,271403.49
12/8/2023,Everything Else,4650,Apparel,Shirts,Brand C,Gently Used,XL,Nashville,"1 Fictional St, Everything Else City, State 01",17.72,82398
12/9/2023,Company 3,433,Footwear,Sneakers,Brand A,Gently Used,5,Chicago,"4 Fictional St, Company 3 City, State 04",6.11,2645.63
12/9/2023,Company 2,2687,Footwear,Sneakers,Brand B,Gently Used,7,NY,"3 Fictional St, Company 2 City, State 03",0.03,80.61
12/9/2023,Company 12,1852,Apparel,Coats,Brand C,Gently Used,XXL,Chicago,"13 Fictional St, Company 12 City, State 13",4.11,7611.72
12/9/2023,Company 5,2890,Footwear,Sneakers,Generic,Gently Used,12,LA,"6 Fictional St, Company 5 City, State 06",27.27,78810.3
12/9/2023,Company 11,4414,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,"12 Fictional St, Company 11 City, State 12",28.66,126505.24
12/9/2023,Company 13,4139,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,"14 Fictional St, Company 13 City, State 14",24.56,101653.84
12/9/2023,Everything Else,3249,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",0.2,649.8
12/9/2023,Everything Else,5315,Footwear,Sneakers,Brand C,Worn,11,Atlanta,"1 Fictional St, Everything Else City, State 01",6.05,32155.75
12/9/2023,Company 3,1395,Footwear,Boots,Brand A,Gently Used,8,Nashville,"4 Fictional St, Company 3 City, State 04",6.46,9011.7
12/9/2023,Everything Else,2277,Footwear,Sneakers,Brand B,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",194.32,442466.64
12/9/2023,Everything Else,3707,Footwear,Sneakers,Brand C,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",110.62,410068.34
12/9/2023,Company 7,1257,Footwear,Boots,Generic,Worn,5,LA,"8 Fictional St, Company 7 City, State 08",56.9,71523.3
12/9/2023,Company 3,1962,Footwear,Sneakers,Brand B,New,6,Atlanta,"4 Fictional St, Company 3 City, State 04",40.37,79205.94
12/9/2023,Company 3,1609,Footwear,Boots,Generic,Worn,9,Atlanta,"4 Fictional St, Company 3 City, State 04",0.55,884.95
12/9/2023,Company 16,3209,Apparel,Shirts,Brand B,Gently Used,XL,NY,"17 Fictional St, Company 16 City, State 17",146.96,471594.64
12/9/2023,Company 15,4505,Apparel,Shirts,Brand A,Gently Used,S,Chicago,"16 Fictional St, Company 15 City, State 16",4941.46,22261277.3
12/10/2023,Everything Else,726,Apparel,Coats,Generic,New,L,NY,"1 Fictional St, Everything Else City, State 01",0.11,79.86
12/10/2023,Everything Else,3479,Apparel,Coats,Brand B,Worn,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.49,1704.71
12/10/2023,Company 11,1248,Footwear,Boots,Brand C,Gently Used,8,Nashville,"12 Fictional St, Company 11 City, State 12",1.72,2146.56
12/10/2023,Company 5,2580,Footwear,Sneakers,Generic,Gently Used,11,Nashville,"6 Fictional St, Company 5 City, State 06",0.77,1986.6
12/10/2023,Everything Else,2499,Footwear,Boots,Brand A,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",0.24,599.76
12/10/2023,Company 9,1824,Apparel,Coats,Brand C,New,L,Chicago,"10 Fictional St, Company 9 City, State 10",1.22,2225.28
12/10/2023,Company 10,1519,Footwear,Sneakers,Brand A,New,9,Chicago,"11 Fictional St, Company 10 City, State 11",0.63,956.97
12/10/2023,Everything Else,1819,Footwear,Sneakers,Brand B,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",8.57,15588.83
12/10/2023,Everything Else,2372,Footwear,Sneakers,Brand C,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",82.15,194859.8
12/10/2023,Company 9,2791,Apparel,Coats,Brand A,New,S,Nashville,"10 Fictional St, Company 9 City, State 10",0.8,2232.8
12/10/2023,Company 4,4071,Footwear,Sneakers,Brand B,Gently Used,10,LA,"5 Fictional St, Company 4 City, State 05",22.35,90986.85
12/11/2023,Company 8,3175,Footwear,Sneakers,Generic,New,7,Atlanta,"9 Fictional St, Company 8 City, State 09",66.84,212217
12/11/2023,Company 7,1754,Footwear,Sneakers,Brand A,Gently Used,6,NY,"8 Fictional St, Company 7 City, State 08",17.22,30203.88
12/11/2023,Company 9,3830,Footwear,Boots,Generic,Gently Used,10,Nashville,"10 Fictional St, Company 9 City, State 10",288.76,1105950.8
12/11/2023,Everything Else,3123,Footwear,Sneakers,Generic,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",15.32,47844.36
12/11/2023,Everything Else,4867,Footwear,Sneakers,Brand B,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",3.99,19419.33
12/11/2023,Everything Else,1535,Footwear,Sneakers,Brand A,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",8.8,13508
12/11/2023,Company 10,2668,Footwear,Boots,Brand B,Gently Used,12,Nashville,"11 Fictional St, Company 10 City, State 11",0.17,453.56
12/11/2023,Company 5,3528,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,"6 Fictional St, Company 5 City, State 06",88.06,310675.68
12/11/2023,Company 9,3826,Footwear,Sneakers,Brand B,Gently Used,12,NY,"10 Fictional St, Company 9 City, State 10",52.01,198990.26
12/11/2023,Everything Else,3225,Footwear,Sneakers,Brand B,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",10.34,33346.5
12/11/2023,Company 3,2417,Footwear,Sneakers,Brand C,Gently Used,8,LA,"4 Fictional St, Company 3 City, State 04",1.12,2707.04
12/11/2023,Company 4,3262,Footwear,Boots,Brand B,Worn,6,Atlanta,"5 Fictional St, Company 4 City, State 05",1.21,3947.02
12/11/2023,Company 8,2885,Footwear,Sneakers,Brand A,New,9,Atlanta,"9 Fictional St, Company 8 City, State 09",16.37,47227.45
12/11/2023,Everything Else,2942,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",3.32,9767.44
12/12/2023,Company 8,3040,Apparel,Shirts,Generic,Gently Used,XL,Chicago,"9 Fictional St, Company 8 City, State 09",0.94,2857.6
12/12/2023,Company 11,4699,Footwear,Boots,Brand B,New,7,NY,"12 Fictional St, Company 11 City, State 12",9.34,43888.66
12/12/2023,Everything Else,3549,Footwear,Boots,Brand C,Worn,11,Chicago,"1 Fictional St, Everything Else City, State 01",84.92,301381.08
12/12/2023,Everything Else,4224,Footwear,Sneakers,Brand B,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",0.55,2323.2
12/12/2023,Everything Else,5240,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",0.96,5030.4
12/12/2023,Company 4,1482,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,"5 Fictional St, Company 4 City, State 05",2.4,3556.8
12/12/2023,Everything Else,4261,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",530.81,2261781.41
12/12/2023,Everything Else,4848,Footwear,Sneakers,Brand A,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",0.25,1212
12/12/2023,Company 10,3928,Footwear,Sneakers,Brand B,Gently Used,9,LA,"11 Fictional St, Company 10 City, State 11",12.56,49335.68
12/12/2023,Everything Else,2267,Footwear,Sneakers,Brand B,New,7,Atlanta,"1 Fictional St, Everything Else City, State 01",560.73,1271174.91
12/12/2023,Everything Else,2088,Apparel,Coats,Brand B,New,S,Nashville,"1 Fictional St, Everything Else City, State 01",3.19,6660.72
12/12/2023,Everything Else,2042,Footwear,Boots,Generic,New,6,Nashville,"1 Fictional St, Everything Else City, State 01",1.27,2593.34
12/12/2023,Everything Else,2628,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",4361.85,11462941.8
12/12/2023,Company 11,4572,Footwear,Sneakers,Brand B,Worn,10,Atlanta,"12 Fictional St, Company 11 City, State 12",4.24,19385.28
12/12/2023,Everything Else,5423,Apparel,Coats,Generic,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",14.97,81182.31
12/12/2023,Company 5,6171,Apparel,Shirts,Brand C,Gently Used,XL,Atlanta,"6 Fictional St, Company 5 City, State 06",0,0
12/12/2023,Everything Else,3076,Footwear,Sneakers,Generic,Worn,8,LA,"1 Fictional St, Everything Else City, State 01",187.65,577211.4
12/12/2023,Everything Else,1642,Footwear,Sneakers,Brand B,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",2.95,4843.9
12/13/2023,Everything Else,1978,Footwear,Sneakers,Brand A,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",15.12,29907.36
12/13/2023,Everything Else,3289,Footwear,Boots,Generic,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",0.3,986.7
12/13/2023,Company 5,2011,Footwear,Boots,Generic,Gently Used,12,Atlanta,"6 Fictional St, Company 5 City, State 06",0.35,703.85
12/13/2023,Company 9,2648,Footwear,Sneakers,Brand A,Gently Used,11,Nashville,"10 Fictional St, Company 9 City, State 10",116.85,309418.8
12/13/2023,Everything Else,3507,Footwear,Sneakers,Brand B,New,11,NY,"1 Fictional St, Everything Else City, State 01",24.57,86166.99
12/13/2023,Company 1,1392,Footwear,Sneakers,Brand A,Gently Used,8,NY,"2 Fictional St, Company 1 City, State 02",0.05,69.6
12/13/2023,Everything Else,3914,Footwear,Boots,Generic,New,5,LA,"1 Fictional St, Everything Else City, State 01",2.01,7867.14
12/13/2023,Company 11,4132,Footwear,Sneakers,Brand A,New,12,Nashville,"12 Fictional St, Company 11 City, State 12",563.51,2328423.32
12/13/2023,Company 2,4749,Apparel,Shirts,Brand C,Gently Used,M,LA,"3 Fictional St, Company 2 City, State 03",93,441657
12/13/2023,Company 11,663,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,"12 Fictional St, Company 11 City, State 12",8.2,5436.6
12/13/2023,Everything Else,2340,Footwear,Sneakers,Generic,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",1721.62,4028590.8
12/13/2023,Everything Else,2321,Footwear,Sneakers,Generic,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",6.55,15202.55
12/13/2023,Everything Else,2094,Footwear,Boots,Brand B,Worn,8,Atlanta,"1 Fictional St, Everything Else City, State 01",0.3,628.2
12/13/2023,Company 4,4712,Footwear,Sneakers,Generic,Gently Used,10,Nashville,"5 Fictional St, Company 4 City, State 05",245.3,1155853.6
12/13/2023,Everything Else,1496,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",4.55,6806.8
12/13/2023,Everything Else,5404,Apparel,Coats,Generic,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",0.27,1459.08
12/13/2023,Company 5,1159,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"6 Fictional St, Company 5 City, State 06",2358.66,2733686.94
12/13/2023,Company 10,4253,Footwear,Sneakers,Brand C,New,7,NY,"11 Fictional St, Company 10 City, State 11",70.7,300687.1
12/13/2023,Company 5,3329,Apparel,Coats,Generic,New,S,Atlanta,"6 Fictional St, Company 5 City, State 06",90.49,301241.21
12/13/2023,Company 3,4627,Apparel,Coats,Brand C,New,L,Chicago,"4 Fictional St, Company 3 City, State 04",107.53,497541.31
12/14/2023,Company 3,2180,Footwear,Boots,Generic,Gently Used,11,Atlanta,"4 Fictional St, Company 3 City, State 04",0.09,196.2
12/14/2023,Everything Else,4731,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",417.68,1976044.08
12/14/2023,Company 12,4996,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,"13 Fictional St, Company 12 City, State 13",17.79,88878.84
12/14/2023,Company 14,2960,Footwear,Sneakers,Brand A,New,9,LA,"15 Fictional St, Company 14 City, State 15",11.64,34454.4
12/14/2023,Everything Else,4525,Apparel,Shirts,Brand C,Worn,S,Nashville,"1 Fictional St, Everything Else City, State 01",300.87,1361436.75
12/14/2023,Everything Else,1933,Apparel,Coats,Brand C,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",353.42,683160.86
12/14/2023,Company 5,1828,Footwear,Sneakers,Generic,Gently Used,7,NY,"6 Fictional St, Company 5 City, State 06",302.34,552677.52
12/14/2023,Company 5,3634,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,"6 Fictional St, Company 5 City, State 06",1.4,5087.6
12/14/2023,Company 8,3753,Apparel,Coats,Brand A,Gently Used,XL,LA,"9 Fictional St, Company 8 City, State 09",640.07,2402182.71
12/14/2023,Everything Else,4098,Apparel,Shirts,Brand A,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",16.86,69092.28
12/14/2023,Company 5,1383,Footwear,Boots,Brand B,Gently Used,10,LA,"6 Fictional St, Company 5 City, State 06",41.17,56938.11
12/14/2023,Everything Else,1388,Footwear,Sneakers,Generic,New,9,Chicago,"1 Fictional St, Everything Else City, State 01",0.01,13.88
12/14/2023,Company 14,1953,Apparel,Coats,Brand B,Gently Used,XL,Chicago,"15 Fictional St, Company 14 City, State 15",1.28,2499.84
12/14/2023,Everything Else,3947,Apparel,Coats,Generic,Worn,S,LA,"1 Fictional St, Everything Else City, State 01",0.63,2486.61
12/14/2023,Everything Else,1607,Footwear,Sneakers,Brand B,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",94.22,151411.54
12/14/2023,Everything Else,2194,Footwear,Boots,Brand C,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",0.57,1250.58
12/14/2023,Everything Else,3941,Footwear,Boots,Brand B,Worn,11,LA,"1 Fictional St, Everything Else City, State 01",357.36,1408355.76
12/14/2023,Everything Else,2503,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",28.01,70109.03
12/15/2023,Company 11,1645,Footwear,Sneakers,Brand B,Gently Used,6,Nashville,"12 Fictional St, Company 11 City, State 12",0.18,296.1
12/15/2023,Company 11,1451,Footwear,Sneakers,Brand B,Gently Used,11,NY,"12 Fictional St, Company 11 City, State 12",2.7,3917.7
12/15/2023,Company 4,3697,Footwear,Sneakers,Generic,Worn,12,Nashville,"5 Fictional St, Company 4 City, State 05",146661,542205717
12/15/2023,Everything Else,1080,Footwear,Boots,Brand B,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",1.59,1717.2
12/15/2023,Everything Else,4646,Footwear,Boots,Brand A,New,5,LA,"1 Fictional St, Everything Else City, State 01",431.29,2003773.34
12/15/2023,Everything Else,2950,Apparel,Coats,Brand C,New,S,Atlanta,"1 Fictional St, Everything Else City, State 01",2.8,8260
12/15/2023,Company 1,2643,Footwear,Boots,Generic,Gently Used,9,NY,"2 Fictional St, Company 1 City, State 02",0.04,105.72
12/15/2023,Company 5,6133,Footwear,Sneakers,Brand A,Worn,10,Atlanta,"6 Fictional St, Company 5 City, State 06",149.33,915840.89
12/15/2023,Everything Else,6355,Footwear,Sneakers,Generic,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",0.12,762.6
12/15/2023,Everything Else,2505,Apparel,Shirts,Brand A,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",16.24,40681.2
12/15/2023,Everything Else,2730,Footwear,Sneakers,Brand A,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",338.74,924760.2
12/15/2023,Company 16,2991,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,"17 Fictional St, Company 16 City, State 17",0.09,269.19
12/15/2023,Everything Else,3045,Apparel,Coats,Generic,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",61.62,187632.9
12/15/2023,Company 8,1675,Footwear,Sneakers,Generic,New,10,Atlanta,"9 Fictional St, Company 8 City, State 09",36.88,61774
12/15/2023,Everything Else,9747,Apparel,Shirts,Brand C,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",85.92,837462.24
12/15/2023,Company 7,1992,Footwear,Sneakers,Brand B,Gently Used,5,Atlanta,"8 Fictional St, Company 7 City, State 08",1.66,3306.72
12/15/2023,Everything Else,2726,Apparel,Shirts,Brand C,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",0.17,463.42
12/15/2023,Everything Else,9726,Apparel,Coats,Brand B,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.05,486.3
12/15/2023,Everything Else,1918,Footwear,Sneakers,Brand B,New,8,Atlanta,"1 Fictional St, Everything Else City, State 01",40.76,78177.68
12/15/2023,Company 8,5447,Footwear,Sneakers,Generic,Gently Used,6,Chicago,"9 Fictional St, Company 8 City, State 09",72.14,392946.58
12/15/2023,Company 1,679,Apparel,Shirts,Generic,Gently Used,L,NY,"2 Fictional St, Company 1 City, State 02",120.83,82043.57
12/16/2023,Company 13,3072,Footwear,Sneakers,Generic,Gently Used,10,Chicago,"14 Fictional St, Company 13 City, State 14",0.02,61.44
