Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
6/9/2021,2189,Footwear,Sneakers,Generic,New,9,Chicago,2.53,5538.17,Company C,15.6,34148.4,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/4/2021,4160,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,64.27,267363.2,Company E,12.75,53040,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/11/2021,5438,Footwear,Boots,Brand B,New,12,Nashville,1081.47,5881033.86,Company F,7.12,38718.56,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/13/2021,2417,Apparel,Coats,Brand C,Gently Used,M,Chicago,0.21,507.57,Company L,10.69,25837.73,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
6/13/2021,3097,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,5.73,17745.81,Company C,16.65,51565.05,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/12/2021,3251,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,6.51,21164.01,Company C,15.7,51040.7,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/24/2021,4254,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,110.35,469428.9,Company I,2.54,10805.16,"10 Partner Blvd, Company I Town, Region 10",Relief,General
6/12/2021,4524,Footwear,Boots,Generic,New,12,Chicago,0.05,226.2,Company I,2.02,9138.48,"10 Partner Blvd, Company I Town, Region 10",Relief,School
6/11/2021,3020,Footwear,Sneakers,Brand C,Gently Used,12,Nashville,10.96,33099.2,Company F,5.11,15432.2,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
6/9/2021,1547,Apparel,Shirts,Brand A,Gently Used,XL,Atlanta,0.33,510.51,Everything Else,0.09,139.23,"7 Partner Blvd, Everything Else Town, Region 07",Relief,General
6/7/2021,1294,Apparel,Shirts,Brand C,Gently Used,M,Chicago,390.79,505682.26,Company C,14.95,19345.3,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/18/2021,2119,Footwear,Boots,Brand A,Gently Used,12,Atlanta,3.36,7119.84,Company C,14.08,29835.52,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/15/2021,2610,Apparel,Coats,Generic,Gently Used,XXL,NY,10.79,28161.9,Company J,4.04,10544.4,"11 Partner Blvd, Company J Town, Region 11",Relief,School
6/12/2021,5196,Footwear,Sneakers,Brand C,Gently Used,12,NY,2.69,13977.24,Company E,10.66,55389.36,"5 Partner Blvd, Company E Town, Region 05",Relief,General
6/24/2021,1428,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,1461.66,2087250.48,Company C,14.52,20734.56,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/16/2021,2631,Apparel,Coats,Generic,Gently Used,L,NY,0.32,841.92,Company E,13.54,35623.74,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
6/23/2021,1665,Footwear,Sneakers,Generic,Gently Used,6,Chicago,264.1,439726.5,Company B,4.84,8058.6,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,School
6/4/2021,4254,Footwear,Sneakers,Brand C,Gently Used,10,Atlanta,1.38,5870.52,Everything Else,2.18,9273.72,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,General
6/19/2021,1872,Footwear,Sneakers,Brand B,Gently Used,6,LA,0.31,580.32,Company F,10.17,19038.24,"6 Partner Blvd, Company F Town, Region 06",Relief,School
6/14/2021,1965,Apparel,Shirts,Brand A,Gently Used,XL,Nashville,49.79,97837.35,Company E,10.16,19964.4,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
6/9/2021,828,Footwear,Boots,Brand B,Gently Used,8,NY,7.73,6400.44,Company C,17.84,14771.52,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/23/2021,2490,Footwear,Sneakers,Brand C,New,10,NY,192.92,480370.8,Company C,13.48,33565.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
6/17/2021,6964,Apparel,Shirts,Brand B,New,XXL,Nashville,0.01,69.64,Company C,18.41,128207.24,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/12/2021,3182,Footwear,Boots,Generic,New,7,NY,857.92,2729901.44,Company H,2.32,7382.24,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
6/15/2021,1591,Apparel,Coats,Brand C,Gently Used,S,Nashville,421.36,670383.76,Company J,3.54,5632.14,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
6/25/2021,4836,Footwear,Boots,Brand A,New,11,Nashville,73.67,356268.12,Company E,11.82,57161.52,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
6/25/2021,2262,Apparel,Shirts,Brand B,Gently Used,XXL,Chicago,465.31,1052531.22,Company F,7.74,17507.88,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
6/6/2021,2729,Footwear,Boots,Brand B,New,7,Nashville,5.39,14709.31,Company E,13.95,38069.55,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
6/14/2021,2705,Footwear,Boots,Generic,Worn,12,Chicago,115.27,311805.35,Company L,8.54,23100.7,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,Winter
6/24/2021,4208,Footwear,Boots,Generic,Gently Used,6,Atlanta,0.51,2146.08,Company E,11.78,49570.24,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
6/17/2021,4427,Footwear,Boots,Generic,Gently Used,11,LA,0.13,575.51,Company E,11.81,52282.87,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
6/19/2021,3287,Footwear,Sneakers,Brand C,New,6,Nashville,0.98,3221.26,Company C,12.78,42007.86,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/23/2021,3174,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,2.55,8093.7,Company C,16.01,50815.74,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/24/2021,2491,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,3.73,9291.43,Company F,3.27,8145.57,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
6/13/2021,2388,Footwear,Sneakers,Generic,Gently Used,9,LA,6.94,16572.72,Company H,5.93,14160.84,"9 Partner Blvd, Company H Town, Region 09",Relief,General
6/26/2021,2222,Apparel,Shirts,Brand A,Worn,M,Nashville,0.01,22.22,Company K,7.47,16598.34,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,School
6/25/2021,2450,Footwear,Sneakers,Brand A,Gently Used,9,Atlanta,19.24,47138,Company H,4.3,10535,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
6/10/2021,5095,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,3.93,20023.35,Company C,17.23,87786.85,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/7/2021,6712,Apparel,Coats,Brand B,Gently Used,S,Atlanta,7.24,48594.88,Company I,1.15,7718.8,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
6/7/2021,1004,Apparel,Coats,Brand C,Gently Used,S,Chicago,47.84,48031.36,Company C,13.66,13714.64,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/20/2021,3033,Footwear,Sneakers,Brand C,Gently Used,6,Atlanta,1606.41,4872241.53,Company J,0,0,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
6/7/2021,3810,Footwear,Sneakers,Brand A,Gently Used,7,LA,53.66,204444.6,Company L,11.11,42329.1,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
6/14/2021,1718,Footwear,Boots,Brand B,Gently Used,7,Nashville,161.43,277336.74,Company F,8.34,14328.12,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
6/7/2021,2810,Apparel,Shirts,Generic,Gently Used,M,LA,0.04,112.4,Company C,15.26,42880.6,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/9/2021,1233,Footwear,Sneakers,Brand B,Gently Used,8,LA,44.99,55472.67,Company F,2.84,3501.72,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/7/2021,1663,Apparel,Shirts,Brand C,New,XXL,Nashville,6.39,10626.57,Company C,18.6,30931.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/17/2021,2191,Footwear,Sneakers,Brand B,Gently Used,5,LA,31.38,68753.58,Company I,0.58,1270.78,"10 Partner Blvd, Company I Town, Region 10",Relief,General
6/20/2021,1365,Footwear,Sneakers,Generic,Gently Used,6,Chicago,4.24,5787.6,Company E,12.98,17717.7,"5 Partner Blvd, Company E Town, Region 05",Relief,General
6/9/2021,2865,Apparel,Coats,Generic,Gently Used,M,NY,49.04,140499.6,Company F,7.81,22375.65,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
6/23/2021,2443,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,3.11,7597.73,Company K,11.04,26970.72,"12 Partner Blvd, Company K Town, Region 12",Relief,School
6/24/2021,5477,Apparel,Coats,Brand B,Gently Used,XL,Atlanta,1.32,7229.64,Company F,6.22,34066.94,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/9/2021,2216,Footwear,Boots,Generic,Gently Used,5,LA,9.86,21849.76,Company B,2.42,5362.72,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,Winter
6/24/2021,899,Footwear,Boots,Generic,New,9,NY,0.26,233.74,Company H,5.39,4845.61,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
6/20/2021,2868,Footwear,Sneakers,Generic,New,11,Chicago,0.76,2179.68,Company C,15.6,44740.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
6/22/2021,1234,Apparel,Shirts,Brand B,Gently Used,L,LA,0.96,1184.64,Company C,14.19,17510.46,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/9/2021,2216,Apparel,Shirts,Brand B,Worn,L,NY,1.19,2637.04,Company L,14.47,32065.52,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
6/10/2021,1648,Apparel,Coats,Generic,Gently Used,M,LA,72.76,119908.48,Company J,1.45,2389.6,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
6/27/2021,3130,Footwear,Sneakers,Generic,Gently Used,9,LA,3.68,11518.4,Company C,18.95,59313.5,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/10/2021,1569,Footwear,Boots,Brand A,Gently Used,9,LA,86.74,136095.06,Company C,15.99,25088.31,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/1/2021,3779,Footwear,Boots,Brand C,Gently Used,9,Atlanta,0.62,2342.98,Company E,13.34,50411.86,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
6/19/2021,917,Footwear,Boots,Brand A,Gently Used,12,Atlanta,14.68,13461.56,Company E,15.95,14626.15,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
6/25/2021,2064,Apparel,Shirts,Brand A,Worn,XXL,NY,190.05,392263.2,Company J,2.39,4932.96,"11 Partner Blvd, Company J Town, Region 11",Relief,School
6/17/2021,4946,Footwear,Boots,Brand B,New,10,NY,0.28,1384.88,Company L,10.91,53960.86,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
7/2/2021,3958,Footwear,Boots,Brand A,New,12,Chicago,9.79,38748.82,Company C,19.99,79120.42,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/19/2021,1883,Footwear,Boots,Generic,Gently Used,5,Atlanta,12.57,23669.31,Company C,15.55,29280.65,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/13/2021,1893,Footwear,Boots,Generic,Gently Used,12,Chicago,241.98,458068.14,Company C,16.15,30571.95,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
7/1/2021,2475,Apparel,Coats,Brand B,Gently Used,L,Nashville,15.03,37199.25,Company F,5.13,12696.75,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
6/13/2021,2072,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,10.79,22356.88,Company C,15.7,32530.4,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/20/2021,4972,Apparel,Shirts,Brand A,New,L,Nashville,14.97,74430.84,Company E,8.29,41217.88,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/20/2021,1133,Footwear,Boots,Brand C,Gently Used,10,NY,0.25,283.25,Company E,14.54,16473.82,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
6/27/2021,2616,Footwear,Sneakers,Brand B,New,8,Atlanta,4.48,11719.68,Company C,15.34,40129.44,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/19/2021,1556,Apparel,Coats,Brand A,Gently Used,M,NY,9.27,14424.12,Company F,7.55,11747.8,"6 Partner Blvd, Company F Town, Region 06",Relief,School
6/18/2021,3789,Footwear,Boots,Brand A,Gently Used,7,LA,53.49,202673.61,Company I,1.78,6744.42,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
7/2/2021,2550,Footwear,Boots,Brand C,Worn,10,NY,0.13,331.5,Company L,6.2,15810,"13 Partner Blvd, Company L Town, Region 13",Relief,General
6/19/2021,2545,Apparel,Coats,Generic,Gently Used,XXL,LA,12.91,32855.95,Company I,1.82,4631.9,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
6/13/2021,1352,Footwear,Sneakers,Brand A,New,11,Nashville,0.76,1027.52,Company E,12.64,17089.28,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
7/3/2021,2528,Footwear,Boots,Brand C,Gently Used,5,NY,0.66,1668.48,Company K,11.72,29628.16,"12 Partner Blvd, Company K Town, Region 12",Relief,School
6/25/2021,3675,Footwear,Sneakers,Brand C,Gently Used,6,Atlanta,115.51,424499.25,Company H,2.25,8268.75,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
6/15/2021,3765,Apparel,Shirts,Brand A,Gently Used,S,LA,20.9,78688.5,Company C,15.44,58131.6,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/28/2021,3645,Footwear,Boots,Generic,Gently Used,6,Nashville,53132.46,193667816.7,Company C,15.03,54784.35,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
6/12/2021,2024,Footwear,Sneakers,Brand C,Gently Used,10,LA,0,0,Company F,5.18,10484.32,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
6/15/2021,711,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,0.01,7.11,Company K,14.02,9968.22,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,School
6/13/2021,3337,Apparel,Coats,Brand C,New,XXL,Atlanta,0.22,734.14,Company E,14.4,48052.8,"5 Partner Blvd, Company E Town, Region 05",Relief,General
7/1/2021,5756,Footwear,Sneakers,Brand A,New,10,NY,1760.52,10133553.12,Company C,15.34,88297.04,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/16/2021,2931,Footwear,Sneakers,Generic,Worn,7,Atlanta,2.77,8118.87,Company F,9.96,29192.76,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
6/19/2021,1912,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,19.7,37666.4,Company B,3.51,6711.12,"2 Partner Blvd, Company B Town, Region 02",Relief,General
6/13/2021,2264,Footwear,Sneakers,Brand A,Gently Used,9,Atlanta,0.68,1539.52,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
6/19/2021,2729,Footwear,Boots,Brand C,Gently Used,10,Atlanta,0.08,218.32,Company F,9.85,26880.65,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/27/2021,1651,Footwear,Sneakers,Brand A,New,6,NY,39.15,64636.65,Company C,19.8,32689.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/20/2021,1060,Footwear,Sneakers,Brand B,New,8,Atlanta,6.76,7165.6,Company E,8.53,9041.8,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/22/2021,2496,Apparel,Coats,Brand B,Gently Used,S,Atlanta,8.56,21365.76,Company H,4.35,10857.6,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
7/3/2021,4236,Apparel,Shirts,Brand A,Gently Used,XL,Nashville,769.47,3259474.92,Company C,14.38,60913.68,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/4/2021,3144,Apparel,Coats,Brand C,Worn,XL,LA,40.41,127049.04,Company E,13.47,42349.68,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
6/16/2021,2784,Footwear,Boots,Brand C,Gently Used,11,Nashville,1.45,4036.8,Everything Else,2.46,6848.64,"7 Partner Blvd, Everything Else Town, Region 07",Relief,Winter
6/22/2021,1914,Apparel,Shirts,Brand A,New,S,Nashville,41.93,80254.02,Company L,12.37,23676.18,"13 Partner Blvd, Company L Town, Region 13",Relief,General
7/4/2021,2544,Apparel,Shirts,Brand C,Gently Used,XXL,LA,29.48,74997.12,Company L,8.52,21674.88,"13 Partner Blvd, Company L Town, Region 13",Relief,General
7/7/2021,1911,Apparel,Coats,Brand A,Gently Used,XXL,LA,4.82,9211.02,Company K,9.87,18861.57,"12 Partner Blvd, Company K Town, Region 12",Relief,General
7/5/2021,1664,Apparel,Shirts,Brand B,Gently Used,L,Chicago,1.05,1747.2,Company J,5.43,9035.52,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
6/24/2021,3165,Footwear,Boots,Generic,Gently Used,8,Nashville,25.57,80929.05,Company J,0.48,1519.2,"11 Partner Blvd, Company J Town, Region 11",Relief,General
7/1/2021,4398,Apparel,Shirts,Brand A,Gently Used,S,NY,68.76,302406.48,Company C,14.16,62275.68,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/20/2021,6770,Footwear,Sneakers,Brand C,Gently Used,6,LA,7.23,48947.1,Everything Else,1.79,12118.3,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,Winter
6/18/2021,2897,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,9.68,28042.96,Company L,11.75,34039.75,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,Winter
7/7/2021,4085,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,659.91,2695732.35,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
6/16/2021,2148,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,1.24,2663.52,Company C,14.08,30243.84,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/17/2021,2731,Apparel,Coats,Brand B,Gently Used,XXL,Atlanta,14.16,38670.96,Company H,5.93,16194.83,"9 Partner Blvd, Company H Town, Region 09",Relief,General
6/26/2021,2368,Apparel,Coats,Brand B,Gently Used,S,LA,3005.99,7118184.32,Everything Else,2.14,5067.52,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,General
6/22/2021,3169,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,0.96,3042.24,Company F,8.3,26302.7,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
6/21/2021,5183,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,82.93,429826.19,Company F,6.21,32186.43,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/25/2021,2899,Footwear,Boots,Generic,New,7,LA,55.2,160024.8,Company G,3.24,9392.76,"8 Partner Blvd, Company G Town, Region 08",Relief,General
6/20/2021,1569,Footwear,Boots,Generic,New,10,Chicago,5.11,8017.59,Company C,14.93,23425.17,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/4/2021,1901,Footwear,Boots,Generic,Gently Used,8,Nashville,28.54,54254.54,Company F,8.15,15493.15,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/27/2021,5226,Footwear,Sneakers,Brand C,New,6,Atlanta,16.75,87535.5,Company C,13.2,68983.2,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/30/2021,1333,Footwear,Sneakers,Brand A,Worn,11,Nashville,0.35,466.55,Company J,2.25,2999.25,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
7/7/2021,1918,Footwear,Sneakers,Brand C,Gently Used,6,NY,24.13,46281.34,Company C,15.84,30381.12,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
6/24/2021,2798,Footwear,Boots,Brand B,Gently Used,12,Atlanta,1050.94,2940530.12,Everything Else,0,0,"7 Partner Blvd, Everything Else Town, Region 07",Relief,School
7/3/2021,3926,Apparel,Coats,Brand B,Gently Used,XXL,Chicago,895.9,3517303.4,Company C,12.59,49428.34,"3 Partner Blvd, Company C Town, Region 03",Relief,General
7/5/2021,3400,Apparel,Shirts,Generic,New,XXL,NY,0.73,2482,Company E,13.11,44574,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/30/2021,2213,Footwear,Sneakers,Brand B,Gently Used,5,NY,2.91,6439.83,Company C,15.22,33681.86,"3 Partner Blvd, Company C Town, Region 03",Relief,General
7/1/2021,2434,Footwear,Boots,Brand C,Worn,9,LA,178.71,434980.14,Company C,15.95,38822.3,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/19/2021,3306,Footwear,Sneakers,Generic,Gently Used,11,LA,43.59,144108.54,Company E,10.84,35837.04,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
6/21/2021,2851,Footwear,Sneakers,Generic,New,6,Nashville,201.88,575559.88,Company C,15.32,43677.32,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
7/1/2021,5642,Footwear,Boots,Brand B,New,12,Chicago,0.19,1071.98,Company E,12.81,72274.02,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
7/2/2021,2671,Apparel,Shirts,Generic,Gently Used,M,LA,0.13,347.23,Company F,5.1,13622.1,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
6/22/2021,2209,Footwear,Boots,Brand B,Gently Used,7,Atlanta,1.29,2849.61,Company C,16.99,37530.91,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/18/2021,3014,Footwear,Sneakers,Brand C,Gently Used,6,Atlanta,0.09,271.26,Company H,6.34,19108.76,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
6/25/2021,1718,Footwear,Sneakers,Brand C,Gently Used,11,Nashville,55.18,94799.24,Company C,13.06,22437.08,"3 Partner Blvd, Company C Town, Region 03",Relief,General
7/2/2021,2198,Apparel,Coats,Brand A,New,M,Nashville,3.43,7539.14,Company E,13.74,30200.52,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
